resultId,raceId,driverId,constructorId,grid,position,positionText,positionOrder,points,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,constructorRef,constructor_name,constructor_nationality,driverRef,code,forename,surname,dob,driver_nationality,driver_name
23259,963,13,3,10,13,13,13,0.0,53,16,1:39.920,199.707,11,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23264,963,1,131,1,\N,R,18,0.0,31,7,1:38.595,202.391,5,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23268,963,20,6,5,\N,R,22,0.0,\N,0,\N,\N,4,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23269,964,3,131,1,1,1,1,25.0,31,5,1:36.049,217.651,1,mercedes,Mercedes,German,rosberg,ROS,Nico,Rosberg,1985-06-27,German,Nico Rosberg
23270,964,830,9,3,2,2,2,18.0,43,6,1:36.386,216.890,1,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23271,964,1,131,2,3,3,3,15.0,36,2,1:35.152,219.703,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23272,964,20,6,6,4,4,4,12.0,36,1,1:35.118,219.781,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23273,964,8,6,8,5,5,5,10.0,33,4,1:35.990,217.785,1,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23274,964,817,9,4,6,6,6,8.0,36,3,1:35.511,218.877,1,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23275,964,815,10,5,7,7,7,6.0,31,7,1:36.756,216.061,1,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23276,964,807,10,9,8,8,8,4.0,39,10,1:37.351,214.740,1,force_india,Force India,Indian,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23277,964,13,3,12,9,9,9,2.0,35,14,1:37.785,213.787,1,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23278,964,822,3,11,10,10,10,1.0,33,15,1:37.844,213.658,1,williams,Williams,British,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23284,964,4,1,15,16,16,16,0.0,29,19,1:38.208,212.866,11,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23286,964,18,1,22,18,18,18,0.0,39,9,1:37.177,215.124,11,mclaren,McLaren,British,button,BUT,Jenson,Button,1980-01-19,British,Jenson Button
23291,965,1,131,1,1,1,1,25.0,45,4,1:42.386,193.842,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23292,965,3,131,2,2,2,2,18.0,34,3,1:41.897,194.773,1,mercedes,Mercedes,German,rosberg,ROS,Nico,Rosberg,1985-06-27,German,Nico Rosberg
23293,965,817,9,3,3,3,3,15.0,51,7,1:42.555,193.523,1,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23294,965,20,6,6,4,4,4,12.0,55,1,1:39.877,198.712,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23295,965,4,1,12,5,5,5,10.0,36,10,1:43.502,191.752,1,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23297,965,13,3,9,7,7,7,6.0,33,9,1:43.414,191.915,11,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23298,965,815,10,11,8,8,8,4.0,33,12,1:43.925,190.972,11,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23299,965,18,1,19,9,9,9,2.0,37,15,1:44.468,189.979,11,mclaren,McLaren,British,button,BUT,Jenson,Button,1980-01-19,British,Jenson Button
23306,965,822,3,8,16,16,16,0.0,34,18,1:44.977,189.058,11,williams,Williams,British,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23309,965,8,6,5,\N,R,19,0.0,26,2,1:41.841,194.880,36,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23310,965,830,9,4,\N,R,20,0.0,28,5,1:42.424,193.770,6,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23312,965,807,10,7,\N,R,22,0.0,\N,0,\N,\N,4,force_india,Force India,Indian,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23313,966,1,131,1,1,1,1,25.0,66,4,1:22.596,187.592,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23314,966,3,131,2,2,2,2,18.0,43,5,1:22.792,187.148,1,mercedes,Mercedes,German,rosberg,ROS,Nico,Rosberg,1985-06-27,German,Nico Rosberg
23315,966,817,9,4,3,3,3,15.0,53,1,1:21.134,190.972,1,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23316,966,830,9,3,4,4,4,12.0,66,6,1:22.887,186.934,1,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23317,966,20,6,7,5,5,5,10.0,61,2,1:22.497,187.817,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23318,966,8,6,6,6,6,6,8.0,47,3,1:22.512,187.783,1,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23319,966,807,10,5,7,7,7,6.0,50,9,1:23.288,186.034,1,force_india,Force India,Indian,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23320,966,822,3,8,8,8,8,4.0,65,11,1:23.540,185.472,1,williams,Williams,British,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23321,966,13,3,9,9,9,9,2.0,64,12,1:23.576,185.392,1,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23322,966,815,10,12,10,10,10,1.0,62,13,1:23.607,185.324,1,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23324,966,18,1,13,12,12,12,0.0,70,17,1:23.777,184.948,11,mclaren,McLaren,British,button,BUT,Jenson,Button,1980-01-19,British,Jenson Button
23325,966,4,1,11,13,13,13,0.0,69,16,1:23.668,185.189,11,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23335,967,1,131,1,1,1,1,25.0,44,3,1:25.639,181.137,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23336,967,3,131,2,2,2,2,18.0,47,6,1:26.222,179.912,1,mercedes,Mercedes,German,rosberg,ROS,Nico,Rosberg,1985-06-27,German,Nico Rosberg
23337,967,830,9,4,3,3,3,15.0,67,1,1:25.305,181.846,1,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23338,967,815,10,9,4,4,4,12.0,41,11,1:27.093,178.113,1,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23339,967,20,6,5,5,5,5,10.0,70,5,1:26.195,179.968,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23341,967,807,10,8,7,7,7,6.0,69,8,1:26.728,178.862,1,force_india,Force India,Indian,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23342,967,817,9,6,8,8,8,4.0,42,2,1:25.532,181.363,1,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23344,967,4,1,10,10,10,10,1.0,70,12,1:27.104,178.090,1,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23345,967,822,3,11,11,11,11,0.0,70,4,1:26.062,180.246,1,williams,Williams,British,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23350,967,18,1,17,16,16,16,0.0,38,10,1:26.983,178.338,1,mclaren,McLaren,British,button,BUT,Jenson,Button,1980-01-19,British,Jenson Button
23352,967,13,3,13,\N,R,18,0.0,39,9,1:26.767,178.782,4,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23354,967,8,6,3,\N,R,20,0.0,12,19,1:28.847,174.596,4,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23357,968,1,131,1,1,1,1,25.0,37,5,1:45.137,190.174,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23358,968,3,131,2,2,2,2,18.0,33,9,1:45.261,189.950,1,mercedes,Mercedes,German,rosberg,ROS,Nico,Rosberg,1985-06-27,German,Nico Rosberg
23359,968,20,6,5,3,3,3,15.0,43,1,1:43.729,192.756,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23360,968,830,9,6,4,4,4,12.0,36,7,1:45.187,190.084,1,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23361,968,817,9,3,5,5,5,10.0,29,3,1:44.889,190.624,1,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23362,968,8,6,4,6,6,6,8.0,35,6,1:45.163,190.127,1,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23363,968,807,10,7,7,7,7,6.0,31,13,1:45.949,188.717,1,force_india,Force India,Indian,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23364,968,815,10,8,8,8,8,4.0,30,8,1:45.249,189.972,1,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23365,968,13,3,10,9,9,9,2.0,33,10,1:45.675,189.206,1,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23366,968,4,1,9,10,10,10,1.0,50,2,1:44.495,191.343,1,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23376,968,18,1,12,\N,R,20,0.0,4,22,1:48.753,183.851,22,mclaren,McLaren,British,button,BUT,Jenson,Button,1980-01-19,British,Jenson Button
23377,968,822,3,11,\N,R,21,0.0,4,19,1:47.837,185.413,22,williams,Williams,British,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23379,969,20,6,2,1,1,1,25.0,53,3,1:26.638,220.351,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23380,969,1,131,1,2,2,2,18.0,44,6,1:27.033,219.351,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23381,969,822,131,3,3,3,3,15.0,56,2,1:26.593,220.465,1,mercedes,Mercedes,German,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23382,969,8,6,4,4,4,4,12.0,56,1,1:26.538,220.605,1,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23383,969,830,9,5,5,5,5,10.0,43,5,1:26.964,219.525,1,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23384,969,13,3,7,6,6,6,8.0,49,9,1:28.045,216.830,1,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23385,969,815,10,10,7,7,7,6.0,56,10,1:28.336,216.115,11,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23389,969,807,4,11,11,11,11,0.0,55,12,1:28.486,215.749,11,renault,Renault,French,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23392,969,4,1,12,\N,R,14,0.0,48,17,1:30.077,211.938,76,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23395,969,817,9,0,\N,R,17,0.0,21,16,1:29.447,213.431,131,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23399,970,1,131,1,1,1,1,25.0,44,1,1:35.378,205.745,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23400,970,20,6,2,2,2,2,18.0,40,2,1:35.423,205.648,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23401,970,830,9,16,3,3,3,15.0,31,7,1:36.722,202.886,1,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23402,970,817,9,5,4,4,4,12.0,36,8,1:36.791,202.741,1,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23403,970,8,6,4,5,5,5,10.0,42,4,1:36.003,204.406,1,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23404,970,822,131,3,6,6,6,8.0,41,3,1:35.849,204.734,1,mercedes,Mercedes,German,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23407,970,815,10,8,9,9,9,2.0,55,6,1:36.531,203.288,11,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23410,970,807,4,7,12,12,12,0.0,36,13,1:38.015,200.210,11,renault,Renault,French,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23412,970,13,3,6,14,14,14,0.0,50,5,1:36.511,203.330,11,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23414,970,4,1,13,\N,R,16,0.0,31,15,1:39.496,197.230,30,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23419,971,20,6,3,1,1,1,25.0,36,4,1:33.826,207.652,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23420,971,1,131,2,2,2,2,18.0,46,1,1:32.798,209.952,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23421,971,822,131,1,3,3,3,15.0,33,5,1:34.087,207.076,1,mercedes,Mercedes,German,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23422,971,8,6,5,4,4,4,12.0,55,3,1:33.720,207.887,1,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23423,971,817,9,4,5,5,5,10.0,42,2,1:33.495,208.387,1,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23424,971,13,3,8,6,6,6,8.0,39,6,1:34.256,206.705,1,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23425,971,815,10,18,7,7,7,6.0,39,7,1:34.609,205.933,1,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23427,971,807,4,7,9,9,9,2.0,40,12,1:35.372,204.286,1,renault,Renault,French,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23432,971,4,1,15,14,14,14,0.0,47,14,1:35.595,203.809,131,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23436,971,830,9,6,\N,R,18,0.0,4,16,1:36.681,201.520,23,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23439,972,822,131,3,1,1,1,25.0,49,3,1:37.367,216.221,1,mercedes,Mercedes,German,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23440,972,20,6,1,2,2,2,18.0,49,2,1:37.312,216.343,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23441,972,8,6,2,3,3,3,15.0,49,1,1:36.844,217.388,1,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23442,972,1,131,4,4,4,4,12.0,18,6,1:38.398,213.955,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23443,972,830,9,7,5,5,5,10.0,47,8,1:38.429,213.888,1,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23444,972,815,10,9,6,6,6,8.0,51,9,1:38.661,213.385,1,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23446,972,807,4,8,8,8,8,4.0,52,7,1:38.418,213.912,1,renault,Renault,French,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23447,972,13,3,6,9,9,9,2.0,45,4,1:38.232,214.317,11,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23455,972,817,9,5,\N,R,17,0.0,4,17,1:42.285,205.824,23,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23458,972,4,1,15,\N,W,20,0.0,\N,0,\N,\N,131,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23459,973,1,131,1,1,1,1,25.0,64,1,1:23.593,200.471,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23460,973,20,6,2,2,2,2,18.0,43,2,1:23.674,200.277,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23461,973,817,9,6,3,3,3,15.0,40,3,1:23.686,200.248,1,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23462,973,815,10,8,4,4,4,12.0,51,7,1:25.755,195.417,11,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23464,973,807,4,13,6,6,6,8.0,56,15,1:26.703,193.280,11,renault,Renault,French,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23470,973,4,1,7,12,12,12,0.0,64,4,1:23.894,199.752,12,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23471,973,13,3,9,13,13,13,0.0,64,13,1:26.472,193.796,12,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23475,973,822,131,3,\N,R,17,0.0,28,5,1:24.696,197.860,131,mercedes,Mercedes,German,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23477,973,830,9,5,\N,R,19,0.0,\N,0,\N,\N,130,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23478,973,8,6,4,\N,R,20,0.0,\N,0,\N,\N,130,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23479,974,20,6,2,1,1,1,25.0,38,2,1:15.238,159.669,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23480,974,8,6,1,2,2,2,18.0,39,3,1:15.527,159.058,1,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23481,974,817,9,5,3,3,3,15.0,51,4,1:15.756,158.577,1,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23482,974,822,131,3,4,4,4,12.0,22,9,1:16.439,157.160,1,mercedes,Mercedes,German,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23483,974,830,9,4,5,5,5,10.0,56,8,1:16.329,157.387,1,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23485,974,1,131,13,7,7,7,6.0,54,5,1:15.825,158.433,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23487,974,13,3,14,9,9,9,2.0,50,12,1:16.543,156.947,1,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23491,974,815,10,7,13,13,13,0.0,76,1,1:14.820,160.561,1,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23496,974,18,1,20,\N,R,18,0.0,47,17,1:16.912,156.194,130,mclaren,McLaren,British,button,BUT,Jenson,Button,1980-01-19,British,Jenson Button
23498,974,807,4,10,\N,R,20,0.0,13,19,1:17.885,154.242,6,renault,Renault,French,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23499,975,1,131,1,1,1,1,25.0,64,1,1:14.551,210.588,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23500,975,822,131,3,2,2,2,18.0,65,5,1:15.894,206.862,1,mercedes,Mercedes,German,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23501,975,817,9,6,3,3,3,15.0,67,8,1:16.165,206.126,1,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23502,975,20,6,2,4,4,4,12.0,70,2,1:14.719,210.115,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23503,975,815,10,8,5,5,5,10.0,62,11,1:16.367,205.580,1,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23505,975,8,6,4,7,7,7,6.0,59,3,1:15.388,208.250,1,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23506,975,807,4,10,8,8,8,4.0,64,7,1:16.136,206.204,1,renault,Renault,French,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23514,975,4,1,12,16,16,16,0.0,63,4,1:15.853,206.974,131,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23516,975,830,9,5,\N,R,18,0.0,9,18,1:17.187,203.396,10,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23517,975,13,3,7,\N,R,19,0.0,\N,0,\N,\N,4,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23519,976,817,9,10,1,1,1,25.0,46,4,1:44.882,206.048,1,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23520,976,822,131,2,2,2,2,18.0,51,3,1:43.925,207.946,1,mercedes,Mercedes,German,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23522,976,20,6,4,4,4,4,12.0,47,1,1:43.441,208.919,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23523,976,1,131,1,5,5,5,10.0,46,2,1:43.469,208.862,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23527,976,4,1,19,9,9,9,2.0,49,6,1:45.168,205.488,1,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23532,976,8,6,3,14,14,14,0.0,44,7,1:45.542,204.760,34,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23533,976,815,10,6,\N,R,15,0.0,37,8,1:45.588,204.670,136,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23534,976,13,3,9,\N,R,16,0.0,10,17,1:47.340,201.330,22,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23535,976,807,4,13,\N,R,17,0.0,9,19,1:48.536,199.111,3,renault,Renault,French,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23536,976,830,9,5,\N,R,18,0.0,10,12,1:46.398,203.112,51,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23541,846,815,15,0,\N,W,24,0.0,\N,0,\N,\N,82,sauber,Sauber,Swiss,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23542,977,822,131,1,1,1,1,25.0,51,5,1:07.847,229.115,1,mercedes,Mercedes,German,bottas,BOT,Valtteri,Bottas,1989-08-28,Finnish,Valtteri Bottas
23543,977,20,6,2,2,2,2,18.0,69,4,1:07.496,230.306,1,ferrari,Ferrari,Italian,vettel,VET,Sebastian,Vettel,1987-07-03,German,Sebastian Vettel
23544,977,817,9,4,3,3,3,15.0,69,2,1:07.442,230.491,1,red_bull,Red Bull,Austrian,ricciardo,RIC,Daniel,Ricciardo,1989-07-01,Australian,Daniel Ricciardo
23545,977,1,131,8,4,4,4,12.0,69,1,1:07.411,230.597,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
23546,977,8,6,3,5,5,5,10.0,68,3,1:07.486,230.341,1,ferrari,Ferrari,Italian,raikkonen,RAI,Kimi,Räikkönen,1979-10-17,Finnish,Kimi Räikkönen
23548,977,815,10,7,7,7,7,6.0,58,9,1:08.470,227.030,11,force_india,Force India,Indian,perez,PER,Sergio,Pérez,1990-01-26,Mexican,Sergio Pérez
23550,977,13,3,17,9,9,9,2.0,49,7,1:08.419,227.200,11,williams,Williams,British,massa,MAS,Felipe,Massa,1981-04-25,Brazilian,Felipe Massa
23554,977,807,4,11,13,13,13,0.0,64,14,1:09.043,225.146,11,renault,Renault,French,hulkenberg,HUL,Nico,Hülkenberg,1987-08-19,German,Nico Hülkenberg
23560,977,4,1,12,\N,R,19,0.0,\N,0,\N,\N,130,mclaren,McLaren,British,alonso,ALO,Fernando,Alonso,1981-07-29,Spanish,Fernando Alonso
23561,977,830,9,5,\N,R,20,0.0,\N,0,\N,\N,130,red_bull,Red Bull,Austrian,max_verstappen,VER,Max,Verstappen,1997-09-30,Dutch,Max Verstappen
23562,978,1,131,1,1,1,1,25.0,48,1,1:30.621,234.025,1,mercedes,Mercedes,German,hamilton,HAM,Lewis,Hamilton,1985-01-07,British,Lewis Hamilton
